exp_name,timestamp,n_questions,n_filings,n_chunks,context_recall,faithfulness,answer_relevancy,hit_at_5,citation_accuracy,mean_latency_ms,total_cost_usd,hit_at_5_content,citation_accuracy_content
exp_021_hybrid_rrf,2026-09-07T06:22:34,6,1,97,1.0,1.0,0.7826593714204716,0.8333333333333334,0.6666666666666666,6152.5,0.0016734749999999998,0.8333333333333334,0.8333333333333334
