exp_name,timestamp,n_questions,n_filings,n_chunks,context_recall,faithfulness,answer_relevancy,hit_at_5,citation_accuracy,mean_latency_ms,total_cost_usd,hit_at_5_content,citation_accuracy_content
exp_044_hyde,2026-09-08T15:28:30,6,1,97,1.0,0.85,0.7715934566053521,0.6666666666666666,0.6666666666666666,17344.833333333332,0.0016884,1.0,1.0
